sentence,start,end,duration,talks_id
" This is the Beddington Zero Energy Development in London, which is one of the greenest buildings in the world. It's a fabulous place. ",334.858,340.858,6,74
" We're able to now build buildings that generate all their own electricity,  that recycle much of their water,  that are much more comfortable than standard buildings, use all-natural light, etc., and, over time, cost less. ",340.858,352.858,12,74
"Green roofs. Bill McDonough covered that last night, so I won't dwell on that too much. ",352.858,356.858,4,74
" But once you also have people living  in close proximity to each other,  one of the things you can do is --  as information technologies develop -- you can start to have smart places. ",356.858,366.858,10,74
You can start to know where things are. ,366.858,368.858,2,74
"When you know where things are, it becomes easier to share them. ",368.858,370.858,2,74
"When you share them, you end up using less. ",370.858,373.858,3,74
" So one great example is car-share clubs, which are really starting to take off in the U.S., ",373.858,377.858,4,74
"have already taken off in many places in Europe, and are a great example. ",377.858,380.858,3,74
" If you're somebody who drives, you know, one day a week,  do you really need your own car?  Another thing that information technology lets us do  is start figuring out how to use less stuff by knowing, and by monitoring, the amount we're actually using. ",380.858,394.858,14,74
" So, here's a power cord which glows brighter the more energy that you use,  which I think is a pretty cool concept,  although I think it ought to work the other way around, that it gets brighter the more you don't use. ",394.858,404.858,10,74
"But, you know, there may even be a simpler approach. ",404.858,406.858,2,74
We could just re-label things. ,406.858,408.858,2,74
" This light switch that reads, on the one hand, flashfloods, and on the other hand, off. ",408.858,412.858,4,74
How we build things can change as well. ,412.858,414.858,2,74
This is a bio-morphic building. ,414.858,416.858,2,74
It takes its inspiration in form from life. ,416.858,420.858,4,74
" Many of these buildings are incredibly beautiful, and also much more effective. ",420.858,424.858,4,74
" This is an example of bio-mimicry, which is something we're really starting to look a lot more for. ",425.858,429.858,4,74
" In this case, you have a shell design which was used to create a new kind of exhaust fan, which is greatly more effective. ",429.858,435.858,6,74
There's a lot of this stuff happening; it's really pretty remarkable. ,435.858,438.858,3,74
I encourage you to look on Worldchanging if you're into it. ,439.858,441.858,2,74
We're starting to cover this more and more. ,441.858,443.858,2,74
" There's also neo-biological design,  where more and more we're actually using life itself and the processes of life to become part of our industry. ",443.858,450.858,7,74
"So this, for example, is hydrogen-generating algae. ",450.858,453.858,3,74
" So we have a model in potential, an emerging model that we're looking for  of how to take the cities most of us live in, and turn them into Bright Green cities. ",453.858,462.858,9,74
"But unfortunately, most of the people on the planet don't live in the cites we live in. ",462.858,467.858,5,74
They live in the emerging megacities of the developing world. ,467.858,470.858,3,74
" And there's a statistic I often like to use,  which is that we're adding a city of Seattle every four days, a city the size of Seattle to the planet every four days. ",470.858,478.858,8,74
" I was giving a talk about two months ago, and this guy, who'd done some work with the U.N., came up to me ",478.858,482.858,4,74
" and was really flustered, and he said, look, you've got that totally wrong; it's totally wrong. ",482.858,486.858,4,74
It's every seven days. ,486.858,488.858,2,74
" So, we're adding a city the size of Seattle every seven days, and most of those cities look more like this than the city that you or I live in. ",489.858,496.858,7,74
Most of those cites are growing incredibly quickly. ,496.858,499.858,3,74
" They don't have existing infrastructure;  they have enormous numbers of people who are struggling with poverty,  and enormous numbers of people are trying to figure out how to do things in new ways. ",499.858,508.858,9,74
" So what do we need in order to make developing nation  megacities into Bright Green megacities? Well, the first thing we need is, we need leapfrogging. ",508.858,518.858,10,74
And this is one of the things that we are looking for everywhere. ,518.858,521.858,3,74
" The idea behind leapfrogging is that  if you are a person, or a country, who is stuck in a situation  where you don't have the tools and technologies that you need, there's no reason for you to invest in last generation's technologies. Right? ",521.858,535.858,14,74
" That you're much better off, almost universally, looking for a low-cost or locally applicable version of the newest technology. ",535.858,542.858,7,74
One place we're all familiar with seeing this is with cell phones. Right? ,542.858,546.858,4,74
" All throughout the developing world, people are going directly to cell phones, skipping the whole landline stage. ",546.858,552.858,6,74
" If there are landlines in many developing world cities,  they're usually pretty crappy systems that break down a lot and cost enormous amounts of money. ",552.858,559.858,7,74
So I rather like this picture here. ,559.858,561.858,2,74
"I particularly like the Ganesh in the background, talking on the cell phone. ",561.858,565.858,4,74
"So what we have, increasingly, is cell phones just permeating out through society. ",565.858,569.858,4,74
" We've heard all about this here this week,  so I won't say too much more than that, other than to say what is true for cell phones is true for all sorts of technologies. ",569.858,578.858,9,74
" The second thing is tools for collaboration,  be they systems of collaboration, or intellectual property systems which encourage collaboration. Right? ",578.858,586.858,8,74
" When you have free ability for people to freely work together and innovate, you get different kinds of solutions. ",586.858,592.858,6,74
 And those solutions are accessible in a different way to people who don't have capital. Right? ,592.858,597.858,5,74
" So, you know, we have open source software, we have Creative Commons and other kinds of Copyleft solutions. ",597.858,605.858,8,74
And those things lead to things like this. ,605.858,607.858,2,74
This is a Telecentro in Sao Paulo. ,607.858,610.858,3,74
" This is a pretty remarkable program  using free and open source software, cheap, sort of hacked-together machines,  and basically sort of abandoned buildings --  has put together a bunch of community centers  where people can come in, get high-speed internet access, learn computer programming skills for free. ",610.858,627.858,17,74
And a quarter-million people every year use these now in Sao Paulo. ,628.858,631.858,3,74
And those quarter-million people are some of the poorest people in Sao Paolo. ,632.858,635.858,3,74
I particularly like the little Linux penguin in the back. (Laughter) ,635.858,638.858,3,74
So one of the things that that's leading to is a sort of southern cultural explosion. ,639.858,644.858,5,74
" And one of the things we're really, really interested in at Worldchanging  is the ways in which the south is re-identifying itself,  and re-categorizing itself in ways that have less and less to do with most of us in this room. ",644.858,657.858,13,74
"So it's not, you know, Bollywood isn't just answering Hollywood. Right? ",657.858,662.858,5,74
"You know, Brazilian music scene isn't just answering the major labels. ",662.858,665.858,3,74
It's doing something new. There's new things happening. ,665.858,668.858,3,74
"There's interplay between them. And, you know, you get amazing things. ",668.858,671.858,3,74
" Like, I don't know if any of you have seen the movie ""City of God?"" Yeah, it's a fabulous movie if you haven't seen it. ",671.858,677.858,6,74
"And it's all about this question, in a very artistic and indirect kind of way. ",677.858,680.858,3,74
 You have other radical examples where the ability to use cultural tools is spreading out. ,680.858,685.858,5,74
 These are people who have just been visited by the Internet bookmobile in Uganda. ,685.858,689.858,4,74
" And who are waving their first books in the air, which, I just think that's a pretty cool picture. You know? ",689.858,694.858,5,74
" So you also have the ability for people to start coming together  and acting on their own behalf in political and civic ways, in ways that haven't happened before. ",694.858,707.858,13,74
" And as we heard last night, as we've heard earlier this week,  are absolutely, fundamentally vital to the ability to craft new solutions, is we've got to craft new political realities. ",707.858,718.858,11,74
" And I would personally say that we have to craft new political realities,  not only in places like India, Afghanistan, Kenya, Pakistan, what have you, but here at home as well. ",718.858,729.858,11,74
Another world is possible. ,729.858,731.858,2,74
And sort of the big motto of the anti-globalization movement. Right? ,731.858,735.858,4,74
We tweak that a lot. ,735.858,737.858,2,74
We talk about how another world isn't just possible; another world's here. ,737.858,740.858,3,74
" That it's not just that we have to sort of imagine  there being a different, vague possibility out there, but we need to start acting a little bit more on that possibility. ",740.858,750.858,10,74
"We need to start doing things like Lula, President of Brazil. ",750.858,753.858,3,74
" How many people knew of Lula before today? OK, so, much, much better than the average crowd, I can tell you that. ",753.858,760.858,7,74
" So Lula, he's full of problems, full of contradictions,  but one of the things that he's doing is,  he is putting forward an idea of how we engage in international relations that  completely shifts the balance from the standard sort of north-south dialogue into a whole new way of global collaboration. ",760.858,780.858,20,74
I would keep your eye on this fellow. ,780.858,782.858,2,74
" Another example of this sort of second superpower thing is the rise of these games that are what we call ""serious play."" ",783.858,790.858,7,74
We're looking a lot at this. This is spreading everywhere. ,790.858,792.858,2,74
"This is from ""A Force More Powerful."" It's a little screenshot. ",792.858,795.858,3,74
" ""A Force More Powerful"" is a video game that,  while you're playing it, it teaches you how to engage in non-violent insurrection and regime change. (Laughter) ",795.858,802.858,7,74
"Here's another one. This is from a game called ""Food Force,"" ",802.858,805.858,3,74
which is a game that teaches children how to run a refugee camp. ,805.858,808.858,3,74
" These things are all contributing in a very dynamic way  to a huge rise in, especially in the developing world, in people's interest in and passion for democracy. ",809.858,821.858,12,74
" We get so little news about the developing world  that we often forget that there are literally  millions of people out there struggling to change things to be fairer, freer, more democratic, less corrupt. ",821.858,834.858,13,74
"And, you know, we don't hear those stories enough. ",834.858,836.858,2,74
" But it's happening all over the place, and these tools are part of what's making it possible. ",836.858,840.858,4,74
" Now when you add all those things together,  when you add together leapfrogging and new kinds of tools, you know, second superpower stuff, etc., what do you get? ",840.858,848.858,8,74
"Well, very quickly, you get a Bright Green future for the developing world. ",848.858,852.858,4,74
"You get, for example, green power spread throughout the world. ",852.858,856.858,4,74
"You get -- this is a building in Hyderabad, India. ",856.858,858.858,2,74
It's the greenest building in the world. ,858.858,860.858,2,74
" You get grassroots solutions, things that work for people who have no capital or limited access. ",860.858,864.858,4,74
You get barefoot solar engineers carrying solar panels into the remote mountains. ,864.858,868.858,4,74
You get access to distance medicine. ,868.858,870.858,2,74
 These are Indian nurses learning how to use PDAs  to access databases that have information that they don't have access to at home in a distant manner. ,870.858,878.858,8,74
You get new tools for people in the developing world. ,878.858,881.858,3,74
" These are LED lights that help the roughly billion people out there,  for whom nightfall means darkness, to have a new means of operating. ",881.858,889.858,8,74
 These are refrigerators that require no electricity; they're pot within a pot design. ,889.858,894.858,5,74
And you get water solutions. Water's one of the most pressing problems. ,894.858,897.858,3,74
 Here's a design for harvesting rainwater that's super cheap and available to people in the developing world. ,897.858,901.858,4,74
Here's a design for distilling water using sunlight. ,901.858,905.858,4,74
" Here's a fog-catcher, which, if you live in a moist, jungle-like area, will distill water from the air that's clean and drinkable. ",906.858,914.858,8,74
Here's a way of transporting water. ,914.858,916.858,2,74
" I just love this, you know -- I mean carrying water is such a drag, and somebody just came up with the idea of well, what if you rolled it. Right? ",916.858,922.858,6,74
"I mean, that's a great design. ",922.858,924.858,2,74
"This is a fabulous invention, LifeStraw. ",924.858,927.858,3,74
 Basically you can suck any water through this and it will become drinkable by the time it hits your lips. ,927.858,933.858,6,74
"So, you know, people who are in desperate straits can get this. ",933.858,936.858,3,74
This is one of my favorite Worldchanging kinds of things ever. ,936.858,939.858,3,74
" This is a merry-go-round invented by the company Roundabout, which pumps water as kids play. You know? ",939.858,946.858,7,74
"Seriously -- give that one a hand, it's pretty great. ",947.858,950.858,3,74
And the same thing is true for people who are in absolute crisis. Right? ,950.858,954.858,4,74
 We're expecting to have upwards of 200 million refugees by the year 2020 because of climate change and political instability. ,954.858,960.858,6,74
" How do we help people like that?  Well, there's all sorts of amazing new humanitarian designs that are being developed in collaborative ways all across the planet. ",960.858,967.858,7,74
" Some of those designs include models for acting, such as new models for village instruction in the middle of refugee camps. ",967.858,973.858,6,74
New models for pedagogy for the displaced. ,973.858,976.858,3,74
And we have new tools. ,976.858,978.858,2,74
This is one of my absolute favorite things anywhere. ,978.858,980.858,2,74
 Does anyone know what this is? Audience: It detects landmines. ,980.858,983.858,3,74
"Alex Steffen: Exactly, this is a landmine-detecting flower. ",983.858,986.858,3,74
" If you are living in one of the places  where the roughly half-billion unaccounted for mines are scattered, you can fling these seeds out into the field. ",987.858,995.858,8,74
" And as they grow up, they will grow up around the mines,  their roots will detect the chemicals in them, and where the flowers turn red you don't step. ",995.858,1005.858,10,74
"Yeah, so seeds that could save your life. You know? ",1007.858,1011.858,4,74
" (Applause)  I also love it because it seems to me  that the example, the tools we use to change the world, ought to be beautiful in themselves. ",1011.858,1023.858,12,74
"You know, that it's not just enough to survive. ",1023.858,1025.858,2,74
We've got to make something better than what we've got. ,1025.858,1028.858,3,74
And I think that we will. ,1029.858,1031.858,2,74
"Just to wrap up, in the immortal words of H.G. Wells, ",1032.858,1035.858,3,74
I think that better things are on the way. ,1035.858,1037.858,2,74
"I think that, in fact, that ""all of the past is but the beginning of a beginning. ",1037.858,1041.858,4,74
" All that the human mind has accomplished is but the dream before the awakening."" ",1041.858,1045.858,4,74
I hope that that turns out to be true. ,1045.858,1048.858,3,74
The people in this room have given me more confidence than ever that it will. ,1048.858,1051.858,3,74
Thank you very much. ,1051.858,1052.858,1,74
"If you'd like to learn how to play the lobster, we have some here. ",24.858,27.858,3,77
"And that's not a joke, we really do. ",27.858,29.858,2,77
So come up afterwards and I'll show you how to play a lobster. ,29.858,32.858,3,77
" So, actually, I started working on what's called the mantis shrimp a few years ago because they make sound. ",32.858,39.858,7,77
 This is a recording I made of a mantis shrimp that's found off the coast of California. ,39.858,43.858,4,77
" And while that's an absolutely fascinating sound, it actually turns out to be a very difficult project. ",54.858,60.858,6,77
" And while I was struggling to figure out how and why mantis shrimp, or stomatopods, make sound, I started to think about their appendages. ",60.858,69.858,9,77
" And mantis shrimp are called ""mantis shrimp"" after the praying mantises, which also have a fast feeding appendage. And I started to think, ",69.858,76.858,7,77
" well, maybe it will be interesting, while listening to their sounds, to figure out how these animals generate very fast feeding strikes. ",76.858,82.858,6,77
" And so today I'll talk about the extreme stomatopod strike, work that I've done in collaboration with Wyatt Korff and Roy Caldwell. ",82.858,89.858,7,77
" So, mantis shrimp come in two varieties: there are spearers and smashers. ",89.858,94.858,5,77
"And this is a spearing mantis shrimp, or stomatopod. ",94.858,97.858,3,77
"And he lives in the sand, and he catches things that go by overhead. ",97.858,102.858,5,77
"So, a quick strike like that. And if we slow it down a bit, ",102.858,107.858,5,77
" this is the mantis shrimp -- the same species --  recorded at 1,000 frames a second, played back at 15 frames per second. ",107.858,113.858,6,77
" And you can see it's just a really spectacular extension of the limbs,  exploding upward to actually just catch a dead piece of shrimp that I had offered it. ",113.858,124.858,11,77
" Now, the other type of mantis shrimp is the smasher stomatopod, and these guys open up snails for a living. ",124.858,132.858,8,77
And so this guy gets the snail all set up and gives it a good whack. ,132.858,137.858,5,77
" (Laughter) So, I'll play it one more time. ",137.858,140.858,3,77
"He wiggles it in place, tugs it with his nose, and smash. ",140.858,144.858,4,77
"And a few smashes later, the snail is broken open, and he's got a good dinner. ",144.858,151.858,7,77
" So, the smasher raptorial appendage can stab with a point at the end, or it can smash with the heel. ",151.858,157.858,6,77
And today I'll talk about the smashing type of strike. ,157.858,160.858,3,77
" And so the first question that came to mind was,  well, how fast does this limb move? Because it's moving pretty darn fast on that video. ",160.858,168.858,8,77
And I immediately came upon a problem. ,168.858,171.858,3,77
 Every single high-speed video system in the biology department at Berkeley wasn't fast enough to catch this movement. ,171.858,178.858,7,77
We simply couldn't capture it on video. ,178.858,180.858,2,77
And so this had me stymied for quite a long period of time. ,180.858,183.858,3,77
" And then a BBC crew came cruising through the biology department, looking for a story to do about new technologies in biology. ",183.858,191.858,8,77
And so we struck up a deal. ,191.858,193.858,2,77
" I said, ""Well, if you guys rent the high-speed video system  that could capture these movements, you guys can film us collecting the data."" ",193.858,200.858,7,77
"And believe it or not, they went for it. (Laughter) ",200.858,202.858,2,77
So we got this incredible video system. It's very new technology -- ,202.858,206.858,4,77
 it just came out about a year ago -- that allows you to film at extremely high speeds in low light. ,206.858,213.858,7,77
" And low light is a critical issue with filming animals, because if it's too high, you fry them. (Laughter) ",213.858,218.858,5,77
"So this is a mantis shrimp. There are the eyes up here, ",218.858,223.858,5,77
"and there's that raptorial appendage, and there's the heel. ",223.858,226.858,3,77
And that thing's going to swing around and smash the snail. ,226.858,229.858,3,77
" And the snail's wired to a stick, so he's a little bit easier to set up the shot. And -- yeah. ",229.858,234.858,5,77
 (Laughter) I hope there aren't any snail rights activists around here. ,234.858,239.858,5,77
" (Laughter)  So this was filmed at 5,000 frames per second, and I'm playing it back at 15. And so this is slowed down 333 times. ",239.858,251.858,12,77
" And as you'll notice, it's still pretty gosh darn fast slowed down 333 times. It's an incredibly powerful movement. ",251.858,258.858,7,77
The whole limb extends out. The body flexes backwards -- ,258.858,261.858,3,77
just a spectacular movement. ,261.858,264.858,3,77
" And so what we did is, we took a look at these videos,  and we measured how fast the limb was moving to get back to that original question. ",264.858,270.858,6,77
And we were in for our first surprise. ,270.858,273.858,3,77
 So what we calculated was that the limbs were moving  at the peak speed ranging from 10 meters per second all the way up to 23 meters per second. ,273.858,280.858,7,77
" And for those of you who prefer miles per hour, that's over 45 miles per hour in water. And this is really darn fast. ",280.858,287.858,7,77
" In fact, it's so fast we were able to add a new point on the extreme animal movement spectrum. ",287.858,294.858,7,77
 And mantis shrimp are officially the fastest measured feeding strike of any animal system. So our first surprise. ,294.858,301.858,7,77
 (Applause) So that was really cool and very unexpected. ,301.858,305.858,4,77
" So, you might be wondering, well, how do they do it?  And actually, this work was done in the 1960s by a famous biologist named Malcolm Burrows. ",305.858,313.858,8,77
" And what he showed in mantis shrimp is that they use what's called a ""catch mechanism,"" or ""click mechanism."" ",313.858,319.858,6,77
" And what this basically consists of is a large muscle  that takes a good long time to contract, and a latch that prevents anything from moving. ",319.858,328.858,9,77
"So the muscle contracts, and nothing happens. ",328.858,330.858,2,77
" And once the muscle's contracted completely, everything's stored up -- the latch flies upward, and you've got the movement. ",330.858,337.858,7,77
"And that's basically what's called a ""power amplification system."" ",337.858,340.858,3,77
" It takes a long time for the muscle to contract, and a very short time for the limb to fly out. ",340.858,344.858,4,77
And so I thought that this was sort of the end of the story. ,344.858,347.858,3,77
This was how mantis shrimps make these very fast strikes. ,347.858,351.858,4,77
But then I took a trip to the National Museum of Natural History. ,351.858,355.858,4,77
" And if any of you ever have a chance,  backstage of the National Museum of Natural History is one of the world's best collections of preserved mantis shrimp. And what -- ",355.858,363.858,8,77
 (Laughter) this is serious business for me. ,363.858,366.858,3,77
" (Laughter)  So, this -- what I saw, on every single mantis shrimp limb,  whether it's a spearer or a smasher,  is a beautiful saddle-shaped structure right on the top surface of the limb. And you can see it right here. ",366.858,380.858,14,77
It just looks like a saddle you'd put on a horse. ,380.858,382.858,2,77
It's a very beautiful structure. ,382.858,384.858,2,77
And it's surrounded by membranous areas. And those membranous areas ,384.858,389.858,5,77
suggested to me that maybe this is some kind of dynamically flexible structure. ,389.858,393.858,4,77
And this really sort of had me scratching my head for a while. ,393.858,396.858,3,77
" And then we did a series of calculations, and what we were able to show is that these mantis shrimp have to have a spring. ",396.858,404.858,8,77
" There needs to be some kind of spring-loaded mechanism  in order to generate the amount of force that we observe, and the speed that we observe, and the output of the system. ",404.858,412.858,8,77
" So we thought, OK, this must be a spring -- the saddle could very well be a spring. ",412.858,417.858,5,77
" And we went back to those high-speed videos again, and we could actually visualize the saddle compressing and extending. ",417.858,425.858,8,77
And I'll just do that one more time. ,425.858,428.858,3,77
 And then if you take a look at the video -- it's a little bit hard to see -- it's outlined in yellow. ,428.858,432.858,4,77
The saddle is outlined in yellow. You can actually see it ,432.858,434.858,2,77
"extending over the course of the strike, and actually hyperextending. ",434.858,438.858,4,77
" So, we've had very solid evidence showing  that that saddle-shaped structure actually compresses and extends, and does, in fact, function as a spring. ",438.858,446.858,8,77
" The saddle-shaped structure is also known as a ""hyperbolic paraboloid surface,"" or an ""anticlastic surface."" ",446.858,453.858,7,77
" And this is very well known to engineers and architects, because it's a very strong surface in compression. ",453.858,458.858,5,77
" It has curves in two directions,  one curve upward and opposite transverse curve down the other,  so any kind of perturbation spreads the forces over the surface of this type of shape. ",458.858,469.858,11,77
"So it's very well known to engineers, not as well known to biologists. ",469.858,473.858,4,77
" It's also known to quite a few people who make jewelry,  because it requires very little material to build this type of surface, and it's very strong. ",473.858,483.858,10,77
" So if you're going to build a thin gold structure, it's very nice to have it in a shape that's strong. ",483.858,487.858,4,77
"Now, it's also known to architects. One of the most famous architects ",487.858,492.858,5,77
"is Eduardo Catalano, who popularized this structure. ",492.858,495.858,3,77
 And what's shown here is a saddle-shaped roof that he built that's 87 and a half feet spanwise. ,495.858,502.858,7,77
"It's two and a half inches thick, and supported at two points. ",502.858,505.858,3,77
 And one of the reasons why he designed roofs this way is because it's --  he found it fascinating that you could build such a strong structure that's made of so few materials and can be supported by so few points. ,505.858,518.858,13,77
 And all of these are the same principles that apply to the saddle-shaped spring in stomatopods. ,518.858,524.858,6,77
 In biological systems it's important not to have a whole lot of extra material requirements for building it. ,524.858,530.858,6,77
" So, very interesting parallels between the biological and the engineering worlds. And interestingly, this turns out -- ",530.858,537.858,7,77
 the stomatopod saddle turns out to be the first described biological hyperbolic paraboloid spring. ,537.858,542.858,5,77
"That's a bit long, but it is sort of interesting. ",542.858,545.858,3,77
" So the next and final question was, well, how much force  does a mantis shrimp produce if they're able to break open snails? And so I wired up what's called a load cell. ",545.858,554.858,9,77
" A load cell measures forces, and this is actually a piezoelectronic load cell that has a little crystal in it. ",554.858,559.858,5,77
" And when this crystal is squeezed, the electrical properties change and it -- which -- in proportion to the forces that go in. ",559.858,565.858,6,77
" So these animals are wonderfully aggressive, and are really hungry all the time. And so all I had to do ",565.858,571.858,6,77
" was actually put a little shrimp paste on the front of the load cell, and they'd smash away at it. ",571.858,576.858,5,77
 And so this is just a regular video of the animal just smashing the heck out of this load cell. ,576.858,583.858,7,77
And we were able to get some force measurements out. ,583.858,586.858,3,77
"And again, we were in for a surprise. ",586.858,588.858,2,77
" I purchased a 100-pound load cell, thinking, no animal could produce more than 100 pounds at this size of an animal. ",588.858,594.858,6,77
And what do you know? They immediately overloaded the load cell. ,594.858,596.858,2,77
" So these are actually some old data  where I had to find the smallest animals in the lab,  and we were able to measure forces of well over 100 pounds generated by an animal about this big. ",596.858,606.858,10,77
" And actually, just last week I got a 300-pound load cell  up and running, and I've clocked these animals generating well over 200 pounds of force. ",606.858,613.858,7,77
"And again, I think this will be a world record. ",613.858,616.858,3,77
" I have to do a little bit more background reading,  but I think this will be the largest amount of force produced by an animal of a given -- per body mass. So, really incredible forces. ",616.858,626.858,10,77
" And again, that brings us back to the importance of that spring in storing up and releasing so much energy in this system. ",626.858,633.858,7,77
But that was not the end of the story. ,633.858,635.858,2,77
"Now, things -- I'm making this sound very easy, this is actually a lot of work. ",635.858,638.858,3,77
" And I got all these force measurements, and then I went and looked at the force output of the system. ",638.858,644.858,6,77
 And this is just very simple -- time is on the X-axis and the force is on the Y-axis. And you can see two peaks. ,644.858,650.858,6,77
And that was what really got me puzzled. ,650.858,654.858,4,77
"The first peak, obviously, is the limb hitting the load cell. ",654.858,657.858,3,77
" But there's a really large second peak half a millisecond later, and I didn't know what that was. ",657.858,665.858,8,77
" So now, you'd expect a second peak for other reasons, but not half a millisecond later. ",665.858,670.858,5,77
" Again, going back to those high-speed videos, there's a pretty good hint of what might be going on. ",670.858,676.858,6,77
Here's that same orientation that we saw earlier. ,676.858,678.858,2,77
" There's that raptorial appendage -- there's the heel, and it's going to swing around and hit the load cell. ",678.858,684.858,6,77
" And what I'd like you to do in this shot is keep your eye on this, on the surface of the load cell, as the limb comes flying through. ",684.858,692.858,8,77
And I hope what you are able to see is actually a flash of light. ,692.858,697.858,5,77
Audience: Wow. ,697.858,699.858,2,77
" Sheila Patek: And so if we just take that one frame, what you can actually see there at the end of that yellow arrow is a vapor bubble. ",699.858,706.858,7,77
"And what that is, is cavitation. ",706.858,708.858,2,77
 And cavitation is an extremely potent fluid dynamic phenomenon  which occurs when you have areas of water moving at extremely different speeds. ,708.858,717.858,9,77
" And when this happens, it can cause areas of very low pressure, which results in the water literally vaporizing. ",717.858,724.858,7,77
" And when that vapor bubble collapses, it emits sound, light and heat, and it's a very destructive process. ",724.858,730.858,6,77
"And so here it is in the stomatopod. And again, this is a situation ",730.858,735.858,5,77
" where engineers are very familiar with this phenomenon, because it destroys boat propellers. ",735.858,740.858,5,77
" People have been struggling for years to try and design  a very fast rotating boat propeller that doesn't cavitate  and literally wear away the metal and put holes in it, just like these pictures show. ",740.858,751.858,11,77
" So this is a potent force in fluid systems, and just to sort of take it one step further, I'm going to show you the mantis shrimp approaching the snail. ",751.858,763.858,12,77
" This is taken at 20,000 frames per second, and I have to give  full credit to the BBC cameraman, Tim Green, for setting this shot up,  because I could never have done this in a million years -- one of the benefits of working with professional cameramen. ",763.858,777.858,14,77
" You can see it coming in, and an incredible flash of light, and all this cavitation spreading over the surface of the snail. ",777.858,785.858,8,77
" So really, just an amazing image, slowed down extremely, to extremely slow speeds. ",785.858,792.858,7,77
" And again, we can see it in slightly different form there, with the bubble forming and collapsing between those two surfaces. ",792.858,799.858,7,77
"In fact, you might have even seen some cavitation going up the edge of the limb. ",799.858,804.858,5,77
" So to solve this quandary of the two force peaks:  what I think was going on is: that first impact is actually  the limb hitting the load cell, and the second impact is actually the collapse of the cavitation bubble. ",804.858,814.858,10,77
" And these animals may very well be making use of  not only the force and the energy stored with that specialized spring, but the extremes of the fluid dynamics. And they might actually be ",814.858,825.858,11,77
making use of fluid dynamics as a second force for breaking the snail. ,825.858,829.858,4,77
"So, really fascinating double whammy, so to speak, from these animals. ",829.858,835.858,6,77
" So, one question I often get after this talk --  so I figured I'd answer it now -- is, well, what happens to the animal?  Because obviously, if it's breaking snails, the poor limb must be disintegrating. And indeed it does. ",835.858,846.858,11,77
" That's the smashing part of the heel on both these images, and it gets worn away. In fact, I've seen them wear away ",846.858,851.858,5,77
their heel all the way to the flesh. ,851.858,853.858,2,77
 But one of the convenient things about being an arthropod is that you have to molt. And every three months or so ,853.858,859.858,6,77
"these animals molt, and they build a new limb and it's no problem. ",859.858,864.858,5,77
"Very, very convenient solution to that particular problem. ",864.858,868.858,4,77
"So, I'd like to end on sort of a wacky note. ",868.858,873.858,5,77
" (Laughter) Maybe this is all wacky to folks like you, I don't know. ",873.858,880.858,7,77
" (Laughter)  So, the saddles -- that saddle-shaped spring --  has actually been well known to biologists for a long time, not as a spring but as a visual signal. ",880.858,892.858,12,77
 And there's actually a spectacular colored dot in the center of the saddles of many species of stomatopods. ,892.858,900.858,8,77
" And this is quite interesting, to find evolutionary origins of visual signals on what's really, in all species, their spring. ",900.858,909.858,9,77
 And I think one explanation for this could be going back to the molting phenomenon. ,909.858,913.858,4,77
 So these animals go into a molting period where they're unable to strike -- their bodies become very soft. ,913.858,919.858,6,77
And they're literally unable to strike or they will self-destruct. ,919.858,922.858,3,77
"This is for real. And what they do is, up until that time period ",922.858,929.858,7,77
" when they can't strike, they become really obnoxious and awful, and they strike everything in sight; it doesn't matter who or what. ",929.858,936.858,7,77
" And the second they get into that time point when they can't strike any more, they just signal. They wave their legs around. ",936.858,943.858,7,77
And it's one of the classic examples in animal behavior of bluffing. ,943.858,947.858,4,77
" It's a well-established fact of these animals that they actually bluff. They can't actually strike, but they pretend to. ",947.858,953.858,6,77
" And so I'm very curious about whether those colored dots  in the center of the saddles are conveying some kind of information  about their ability to strike, or their strike force, and something about the time period in the molting cycle. ",953.858,965.858,12,77
 So sort of an interesting strange fact to find a visual structure right in the middle of their spring. ,965.858,973.858,8,77
" So to conclude, I mostly want to acknowledge my two collaborators, Wyatt Korff and Roy Caldwell, who worked closely with me on this. ",973.858,981.858,8,77
" And also the Miller Institute for Basic Research in Science,  which gave me three years of funding to just do science all the time, and for that I'm very grateful. Thank you very much. ",981.858,991.858,10,77
 I thought in getting up to my TED wish  I would try to begin by putting in  perspective what I try to doand how it fits with what they try to do. ,24.858,41.858,17,85
" We live in a world that everyone knows is interdependent, but insufficient in three major ways. ",41.858,52.858,11,85
" It is, first of all, profoundly unequal:  half the world's people still living on less than two dollars a day;  a billion people with no access to clean water;  two and a half billion no access to sanitation;  a billion going to bed hungry every night;  one in four deaths every year from AIDS, TB, malaria  and the variety of infections associated with dirty water -- 80 percent of them under five years of age. ",52.858,78.858,26,85
Even in wealthy countries it is common now to see inequality growing. ,78.858,84.858,6,85
" In the United States, since 2001 we've had five years of economic growth,  five years of productivity growth in the workplace,  but median wages are stagnant and the percentage of working families dropping below the poverty line is up by four percent. ",84.858,100.858,16,85
The percentage of working families without health care up by four percent. ,100.858,104.858,4,85
" So this interdependent world which has been pretty good to most of us --  which is why we're all here in Northern California doing what we do for a living, enjoying this evening -- is profoundly unequal. ",104.858,117.858,13,85
It is also unstable. ,117.858,120.858,3,85
" Unstable because of the threats of terror,  weapons of mass destruction, the spread of global disease and a sense that we are vulnerable to it in a way that we weren't not so many years ago. ",120.858,134.858,14,85
