sentence,start,end,duration,talks_id
"몇번 이렇게 충격을 가한 후에, 달팽이는 부숴지면서 열리고, 근사한 저녁식사를 하게 되지요. ",144.858,151.858,7.0,77
"이렇게 부수는 기관은 끝의 뾰족한 부분으로 가격을 할 수도 있고, ",151.858,155.858,4.0,77
뒷꿈치로 가격을 할 수도 있습니다. ,155.858,157.858,2.0,77
오늘은 부수는 공격에 대해서 이야기를 하겠습니다. ,157.858,160.858,3.0,77
가장 먼저 떠오른 질문은 얼마나 빨리 ,160.858,162.858,2.0,77
팔이 움직이는가였습니다. ,162.858,165.858,3.0,77
비디오로 보면 굉장히 빨리 움직이기 때문에 ,165.858,168.858,3.0,77
즉시 문제에 부딪혔습니다. ,168.858,171.858,3.0,77
버클리의 생물학과에 있는 가장 빠른 비디오 시스템도 ,171.858,174.858,3.0,77
이 움직임을 잡을 정도로 빠르지가 않았습니다. ,174.858,178.858,4.0,77
비디오로 움직임을 녹화할 수가 없었지요. ,178.858,180.858,2.0,77
이 사실이 저를 오랫동안 좌절하게 만들었습니다. ,180.858,183.858,3.0,77
그 뒤에 BBC 팀이 생물학에서 새로운 기술에 대한 이야기를 찾으러 ,183.858,186.858,3.0,77
생물학과에 나타났습니다. ,186.858,191.858,5.0,77
그리고 저와 BBC는 거래를 했습니다. ,191.858,193.858,2.0,77
"저는, ""저희에게 갯가제의 움직임을 담을 수 있는 초고속 비디오를 ",193.858,195.858,2.0,77
빌려준다면 저희가 데이터를 모으는 것을 ,195.858,197.858,2.0,77
"찍을 수 있게 해드리겠습니다."" 라고 했습니다. ",197.858,200.858,3.0,77
"믿으실지 모르겠지만, 거래는 성사됐습니다. ",200.858,202.858,2.0,77
그렇게해서 이렇게 환상적인 비디오 시스템을 가지게 됐습니다. ,202.858,206.858,4.0,77
나온지 일년 정도 밖에 되지않은 ,206.858,208.858,2.0,77
아주 빛이 적은 곳에서도 초고속으로 찍을 수 있는 시스템입니다. ,208.858,213.858,5.0,77
적은 빛은 동물을 찍는데 굉장히 중요합니다. ,213.858,215.858,2.0,77
너무 강한 빛은 동물을 쫓아 버리니까요. ,215.858,218.858,3.0,77
"갯가제입니다. 저기 위에 눈이 있구요, ",218.858,223.858,5.0,77
"저것이 공격용 기관이고, 저것이 뒷꿈치입니다. ",223.858,226.858,3.0,77
저 부분을 휘둘러서 달팽이를 깨트리죠. ,226.858,229.858,3.0,77
달팽이를 막대기에 감아뒀습니다. ,229.858,230.858,1.0,77
촬영을 조금 더 쉽게 하려구요. ,230.858,234.858,4.0,77
이 곳에 달팽이 보호자들이 없었으면 좋겠네요. ,236.858,239.858,3.0,77
"이 장면을 초당 5,000프레임으로 찍었고, ",241.858,246.858,5.0,77
초당 15프레임으로 재생하고 있습니다. 333배 느리게 틀고 있지요. ,246.858,251.858,5.0,77
보시다시피 아직도 굉장히 빠릅니다. ,251.858,254.858,3.0,77
333배 느리고 재생을 하는데두요. 굉장히 강력한 움직임입니다. ,254.858,258.858,4.0,77
"팔 전체가 쭉 뻣어나가고, 몸은 뒤로 펴집니다. ",258.858,261.858,3.0,77
너무 멋진 순간이지요. ,261.858,264.858,3.0,77
우리는 이 비디오를 들여다보면서 ,264.858,266.858,2.0,77
팔이 원래 위치로 얼마나 빨리 돌아오는지를 ,266.858,268.858,2.0,77
측정했습니다. ,268.858,270.85799999999995,1.9999999999999432,77
그리고 우리는 시도하자말자 깜짝 놀랐습니다. ,270.85799999999995,273.85799999999995,3.0,77
우리가 계산한바에 따르면 팔은 ,273.85799999999995,276.85799999999995,3.0,77
최고 10m/s에서 23m/s의 속도로 ,276.85799999999995,278.85799999999995,2.0,77
움직였습니다. ,278.85799999999995,280.85799999999995,2.0,77
마일을 더 좋아하시는 분이 계시다면 ,280.85799999999995,282.85799999999995,2.0,77
물속에서 시속 45마일 이상으로 움직이는 것입니다. 굉장히 빠르죠. ,282.85799999999995,287.85799999999995,5.0,77
실제로 이 속도는 굉장히 빠른 것이라서 ,287.85799999999995,291.85799999999995,4.0,77
초고속 동물 움직임에 추가할 수 있습니다. ,291.85799999999995,294.85799999999995,3.0,77
갯가제는 공식적으로 측정된 가장 빠른 사냥 공격입니다. ,294.85799999999995,297.85799999999995,3.0,77
첫번째 놀라움입니다. ,297.85799999999995,301.85799999999995,4.0,77
굉장히 멋지면서도 기대 밖이었습니다. ,302.85799999999995,305.85799999999995,3.0,77
그렇다면 어떻게 그렇게 움직이는지 궁금하실 것입니다. ,305.85799999999995,308.85799999999995,3.0,77
사실 이 작업은 1960년대에 유명한 생물학자 ,308.85799999999995,311.85799999999995,3.0,77
Malcolm Burrow에 의해서 수행됐습니다. ,311.85799999999995,313.858,2.000000000000057,77
"그가 갯가제에서 입증한 것은 갯가제가 잡기 메커니즘, ",313.858,316.858,3.0,77
혹은 딸깍 메커니즘이라는 것을 사용한다는 것입니다. ,316.858,319.858,3.0,77
이것은 수축하는데 굉장히 오래걸리는 ,319.858,323.858,4.0,77
커다란 근육과 이 근육이 움직이는 것을 ,323.858,325.858,2.0,77
방지하는 걸쇠로 이루어집니다. ,325.858,328.858,3.0,77
"근육이 수축되고, 아무일도 일어나지 않습니다. ",328.858,330.85799999999995,1.9999999999999432,77
"근육이 완적히 수축되고 나면, 모든 에너지가 저장되어 있습니다. ",330.85799999999995,333.85799999999995,3.0,77
"걸쇠가 위로 올라가면, 움직임이 생기지요. ",333.85799999999995,337.85799999999995,4.0,77
기본적으로 파워 증폭 시스템이라고 불리는 것입니다. ,337.85799999999995,340.85799999999995,3.0,77
근육이 수축하는데는 긴 시간이 걸리지만 ,340.85799999999995,342.85799999999995,2.0,77
팔이 뻗어나가는데는 아주 짧는 시간만이 걸립니다. ,342.85799999999995,344.85799999999995,2.0,77
그리고 저는 이것이 이야기의 전부라고 생각했습니다. ,344.85799999999995,347.85799999999995,3.0,77
갯가제가 아주 빠른 공격을 할 수 있는 이유의 전부라고 생각했죠. ,347.85799999999995,351.85799999999995,4.0,77
그런데 언젠가 국립 자연사 박물관을 가게 됐습니다. ,351.85799999999995,355.85799999999995,4.0,77
"기회가 되신다면, ",355.85799999999995,357.85799999999995,2.0,77
국립 자연사 박물과의 뒷편은 ,357.85799999999995,359.85799999999995,2.0,77
세계에서 가장 잘 보존된 갯가제 컬렉션 중의 하나입니다. ,359.85799999999995,363.858,4.0,77
저에게는 진지합니다. ,364.858,366.858,2.0,77
그리고 저는 찌르는 종이든 부수는 종이든 관계없이 ,367.858,372.858,5.0,77
모든 갯가제의 팔의 맨 위 표면에서 ,372.858,374.858,2.000000000000057,77
아름다운 안장 모양의 구조를 ,374.858,376.858,2.0,77
발견했습니다. 바로 이것입니다. ,376.858,380.858,4.0,77
말에 올리는 안장처럼 생겼습니다. ,380.858,382.858,2.0,77
매우 아름다운 구조입니다. ,382.858,384.858,2.0,77
이 구조는 막구조로 둘러싸여 있습니다. 그리고 이 막구조는 ,384.858,389.858,4.999999999999943,77
이것이 무엇인가 동적으로 유연한 구조일지도 모른다는 것을 의미했습니다. ,389.858,393.858,4.0,77
이 발견은 저에게 한동안 머리를 긁적거리게 했습니다. ,393.858,396.858,3.0,77
여러번의 계산을 통해서 저희가 알아낸 것은 ,396.858,400.858,4.0,77
갯가제가 일종의 스프링을 가지고 있어야한다는 것입니다. ,400.858,404.858,4.0,77
"저희가 관찰한 힘과 속도, ",404.858,407.858,3.0,77
그리고 다른 결과들이 나오려면 ,407.858,409.858,2.0,77
일종의 스프링 메커니즘이 있어야 했습니다. ,409.858,412.858,3.0,77
"그래서 저희는 스프링이 반드시 있어야하고, ",412.858,415.858,3.0,77
안장 모양의 구조가 스프링이 틀림없다고 생각했습니다. ,415.858,417.858,2.0,77
다시 초고속 비디오로 돌아갔습니다. ,417.858,419.858,2.0,77
그리고는 안장이 압축하고 팽창하는 것을 시각화 할 수 있었습니다. ,419.858,425.858,6.0,77
한번 더 해보겠습니다. ,425.858,428.858,3.0,77
"비디오를 보시면, ",428.858,430.858,2.0,77
보기 조금 힘들지만 노란색 선으로 표시되있습니다. ,430.858,432.858,2.0,77
안장은 노란색 선으로 표시되어 있습니다. ,432.858,434.858,2.000000000000057,77
"때리는 동안 확장, 실제로 엄청난 확장을 하고 있는 것을 볼 수 있죠. ",434.858,438.858,4.0,77
"이제 안장 모양 구조가 실제로 압축과 팽창을 하고, ",438.858,440.858,2.0,77
실제로 스프링 역할을 한다는 사실을 보여주는 ,440.858,444.858,4.0,77
명확한 증거를 가졌습니다.. ,444.858,446.858,2.0,77
안장 모양 구조는 쌍곡 포물면 또는 anticlastic 구조라고 ,446.858,451.858,4.999999999999943,77
알려져 있습니다. ,451.858,453.858,2.0,77
이 구조는 엔지니어나 건축가들에게는 매우 잘 알려져있습니다. ,453.858,455.858,2.0,77
압축에 굉장히 강한 표면이기 때문입니다. ,455.858,458.858,3.0,77
두 방향의 커브를 가지고 있습니다. ,458.858,460.858,2.0,77
"하나는 위쪽으로 향하는 커브고, 하나는 그것을 가로지르는 커브입니다. ",460.858,463.858,3.0,77
그래서 어떤 변화든지 힘이 ,463.858,466.858,3.0,77
이 구조의 표면으로퍼 져나갑니다. ,466.858,469.858,3.0,77
엔지니어들에게는 잘 알려져있지만 생물학자들에게는 잘 알려지지 않은 구조입니다. ,469.858,473.858,4.0,77
보석을 만드는 몇몇 사람들에게도 잘 알려져있습니다. ,473.858,477.858,4.0,77
아주 강하면서도 이런 구조를 가진 표면을 ,477.858,480.858,3.0,77
만들기 위해서 아주 적은 재료만 필요하기 때문입니다. ,480.858,483.858,3.0,77
"그래서 아주 얇은 금 구조를 만들고 싶다면, ",483.858,485.858,2.0,77
이런 표면으로 만드는 것이 좋죠. ,485.858,487.858,2.0,77
이 구조를 대중화시킨 유명한 건축가인 ,487.858,492.858,5.0,77
Eduardo Catalano도 이 구조를 잘 알고 있었습니다. ,492.858,495.858,3.000000000000057,77
이것은 그가 87년에 지은 ,495.858,498.858,3.0,77
안장 구조의 지붕입니다. ,498.858,502.858,4.0,77
"두께는 2.5인치고, 두 지점으로 지탱됩니다. ",502.858,505.858,3.0,77
그가 이런 구조로 지붕을 만든 이유는 ,505.858,510.858,4.999999999999943,77
이렇게 강한 구조를 아주 적은 재료와 아주 적은 지지점으로 ,510.858,514.8580000000001,4.0,77
만들 수 있다는 사실에 놀랐기 때문입니다. ,514.8580000000001,518.8580000000001,4.0,77
이런 모든 원리는 구각류의 ,518.8580000000001,522.8580000000001,4.0,77
안장 모양 구조의 스프링에도 적용됩니다. ,522.8580000000001,524.8580000000001,2.0,77
생물학적 시스템에서 무엇인가를 만들기 위해서 ,524.8580000000001,527.8580000000001,3.0,77
너무 많은 재료를 사용하지 않는 것은 중요하죠. ,527.8580000000001,530.8580000000001,3.0,77
생물학과 공학 사이에 존재하는 흥미로운 ,530.8580000000001,533.8580000000001,3.0,77
"공통점입니다. 그리고 흥미롭게도, ",533.8580000000001,537.8580000000001,4.0,77
구각류의 안장은 쌍곡 포물면으로 설명되는 ,537.8580000000001,539.8580000000001,2.0,77
첫번째 생물학적 구조입니다. ,539.8580000000001,542.8580000000001,3.0,77
"조금 길었지만, 재미있는 사실이지요. ",542.8580000000001,545.8580000000001,3.0,77
"다음으로, 그리고 마직막으로 궁금한 점은 그렇다면 ",545.8580000000001,548.8580000000001,3.0,77
달팽이를 부수려면 갯가제가 얼마나 많은 힘을 가해야할까입니다. ,548.8580000000001,552.8580000000001,4.0,77
저는 부하전지라는 것을 장착했습니다. ,552.8580000000001,554.8580000000001,2.0,77
부하전지는 힘을 측정하는데 쓰입니다. ,554.8580000000001,556.8580000000001,2.0,77
실제로는 내부에 작은 결정을 가지고있는 압전기 부하전지입니다. ,556.8580000000001,559.8580000000001,3.0,77
"이 결정이 찌그러지면, 가해진 힘에 비례해서 ",559.8580000000001,563.8580000000001,4.0,77
전기적 특성이 변합니다. ,563.8580000000001,565.8580000000001,2.0,77
"갯가제는 굉장히 공격적이고, ",565.8580000000001,568.8580000000001,3.0,77
항상 배고파 있죠. 그래서 제가 할일은 ,568.8580000000001,571.8580000000001,3.0,77
새우 반죽을 부하전지 표면에 바르는 것이 전부였습니다. ,571.8580000000001,574.8580000000001,3.0,77
그러면 갯가제가 부하전지를 공격합니다. ,574.8580000000001,576.8580000000001,2.0,77
이것은 부하전지를 때리는 동물을 찍은 ,576.8580000000001,580.8580000000001,4.0,77
아주 평범한 비디오입니다. ,580.8580000000001,583.8580000000001,3.0,77
이 과정을 통해서 우리는 힘을 측정할 수 있었습니다. ,583.8580000000001,586.8580000000001,3.0,77
그리고 또다시 우리는 놀라고 말았습니다. ,586.8580000000001,588.8580000000001,2.0,77
저는 이 정도 크기의 동물이 100파운드 이상의 ,588.8580000000001,590.8580000000001,2.0,77
힘을 낼 수는 없을 거라고 생각하고 100파운드 부하전지를 구입했습니다. ,590.8580000000001,594.8580000000001,4.0,77
그리고 갯가제는 부하전지의 최대 용량을 바로 넘겨버렸습니다. ,594.8580000000001,596.8580000000001,2.0,77
이것들은 제가 실험실에서 작은 동물들을 ,596.8580000000001,598.8580000000001,2.0,77
찾아야했던 예전 데이터들입니다. ,598.8580000000001,600.8580000000001,2.0,77
그리고 이 정도 크기의 동물이 낼 수 있는 100파운드 이상의 ,600.8580000000001,603.8580000000001,3.0,77
힘을 측정할 수 있었습니다. ,603.8580000000001,606.8580000000001,3.0,77
그리고 지난 주에 잘 작동하는 300파운드 부하전지를 ,606.8580000000001,608.8580000000001,2.0,77
구했습니다. 제가 측정한 바에 따르면 갯가제는 200 파운드 이상의 ,608.8580000000001,611.8580000000001,3.0,77
힘을 내고 있었습니다. ,611.8580000000001,613.8580000000001,2.0,77
제 생각에는 세계기록일 것 같습니다. ,613.8580000000001,616.8580000000001,3.0,77
"관련 연구들을 더 찾아 봐야겠지만, ",616.8580000000001,618.8580000000001,2.0,77
몸무게당 힘으로 따지면 가장 큰 힘을 내는 동물이라고 생각합니다. ,618.8580000000001,621.8580000000001,3.0,77
굉장한 힘이지요. ,621.8580000000001,626.8580000000001,5.0,77
힘을 저장했다고 방출하는 스프링의 중요성을 ,626.8580000000001,629.8580000000001,3.0,77
다시 생각하게 해주는 부분입니다. ,629.8580000000001,633.8580000000001,4.0,77
하지만 이것이 전부가 아닙니다. ,633.8580000000001,635.8580000000001,2.0,77
"쉬운 것처럼 보이지만, 사실은 굉장히 힘든 일이었습니다. ",635.8580000000001,638.8580000000001,3.0,77
"저는 모든 측정치를 가지고, ",638.8580000000001,640.8580000000001,2.0,77
힘을 측정한 값들을 살펴보았습니다. ,640.8580000000001,644.8580000000001,4.0,77
"여기를 보시면 간단합니다. X축은 시간이고, ",644.8580000000001,647.8580000000001,3.0,77
Y축은 힘입니다. 두 곳의 뾰족한 곳을 보실 수 있습니다. ,647.8580000000001,650.8580000000001,3.0,77
저를 혼란스럽게 만드는 부분이었습니다. ,650.8580000000001,654.8580000000001,4.0,77
첫번째 뾰족한 곳은 갯가제가 부하전지를 쳤을 때를 나타냅니다. ,654.8580000000001,657.8580000000001,3.0,77
하지만 0.5 밀리초 정도 후에 두번째 커다란 꼭지점이 나타납니다. ,657.8580000000001,663.8580000000001,6.0,77
그것이 무엇인지 알 수가 없었죠. ,663.8580000000001,665.8580000000001,2.0,77
"두번째 꼭지점에 대해서 여러가지 이유를 생각해보실 수 있겠지만, ",665.8580000000001,668.8580000000001,3.0,77
0.5 밀리초 후의 일은 아닐겁니다. ,668.8580000000001,670.8580000000001,2.0,77
다시 초고속 비디오로 돌아가보면 ,670.8580000000001,672.8580000000001,2.0,77
무슨 일이 일어나는지를 알려줄 좋은 힌트를 볼 수 있습니다. ,672.8580000000001,676.8580000000001,4.0,77
전에 우리가 봤던 장면입니다. ,676.8580000000001,678.8580000000001,2.0,77
"사냥용 기관이 있고, 뭉뚱한 부분이 있습니다. ",678.8580000000001,681.8580000000001,3.0,77
그 부분을 휘둘러서 부하전지를 때리죠. ,681.8580000000001,684.8580000000001,3.0,77
이렇게 해보세요. 팔이 휘둘러 날아올때 ,684.8580000000001,687.8580000000001,3.0,77
부하전지의 표면을 주의 깊게 살표보십시오. ,687.8580000000001,692.8580000000001,5.0,77
아마 번쩍이는 섬광을 보실 수 있을 것입니다. ,692.8580000000001,697.8580000000001,5.0,77
관중: 와우 ,697.8580000000001,699.8580000000001,2.0,77
Shelia Patek: 한 프레임만 떼서 살펴보죠. 노란색 화살표 끝부분에서 ,699.8580000000001,703.8580000000001,4.0,77
증기 거품을 보실 수 있습니다. ,703.8580000000001,706.8580000000001,3.0,77
바로 캐비테이션입니다. ,706.8580000000001,708.8580000000001,2.0,77
캐비테이션은 물의 특정영역을 굉장히 큰 속도차로 ,708.8580000000001,712.8580000000001,4.0,77
움직이게 했을 때 일어나는 ,712.8580000000001,715.8580000000001,3.0,77
극단적인 유체 역학적 현상입니다. ,715.8580000000001,717.8580000000001,2.0,77
"이 현상이 일어나는 영역은 극도로 기압이 낮아지고, ",717.8580000000001,721.8580000000001,4.0,77
결과적으로 물이 증발합니다. ,721.8580000000001,724.8580000000001,3.0,77
"그리고 증기 거품이 사라지면서, 소리와 빛, 열이 발생합니다. ",724.8580000000001,728.8580000000001,4.0,77
굉장히 파괴적인 과정이지요. ,728.8580000000001,730.8580000000001,2.0,77
이것들이 구각류에서 일어나고 있습니다. 몇몇 엔지니어들은 ,730.8580000000001,735.8580000000001,5.0,77
이런 현상에 익숙합니다. 왜냐면 이 현상 때문에 ,735.8580000000001,738.8580000000001,3.0,77
배의 프로펠러가 파괴되기 때문입니다. ,738.8580000000001,740.8580000000001,2.0,77
사람들은 오랫동안 빠르게 회전하는 프로펠러가 ,740.8580000000001,743.8580000000001,3.0,77
이런 현상 때문에 부숴지는 것을 막으려고 노력해왔습니다. ,743.8580000000001,747.8580000000001,4.0,77
그리고 아래 그림처럼 금속을 닳게해서 ,747.8580000000001,749.8580000000001,2.0,77
구멍을 만들었습니다. ,749.8580000000001,751.8580000000001,2.0,77
이 현상은 유체계에 있는 잠재적인 힘입니다. 한걸음 더 나아가보겠습니다. ,751.8580000000001,760.8580000000001,9.0,77
달팽이에게 접근하는 갯가제를 보여드리겠습니다. ,760.8580000000001,763.8580000000001,3.0,77
"초당 20,000 프레임으로 찍은 사진입니다. ",763.8580000000001,767.8580000000001,4.0,77
이런 장면을 찍게해준 BBC 카메라면 Tim Green에게 감사합니다. ,767.8580000000001,771.8580000000001,4.0,77
그가 아니었으면 절대 이런 장면을 찍을 수 없었습니다. ,771.8580000000001,774.8580000000001,3.0,77
전문적인 카메라맨과 함께 일하는 장점 중 하나죠. ,774.8580000000001,777.8580000000001,3.0,77
"갯가제가 다가오고, 엄청난 섬광이 일어나고, ",777.8580000000001,781.8580000000001,4.0,77
캐비테이션이 달팽이의 표면으로 퍼지는 것을 볼 수 있습니다. ,781.8580000000001,785.8580000000001,4.0,77
"엄청나게, 극단적으로 느리게 재생한 ",785.8580000000001,788.8580000000001,3.0,77
놀랍도록 멋진 이미지입니다. ,788.8580000000001,792.8580000000001,4.0,77
다시한번 약간 다른 것을 볼 수 있습니다. ,792.8580000000001,795.8580000000001,3.0,77
두 표면 사이에서 거품이 생성되고 소멸되는 것을 볼 수 있습니다. ,795.8580000000001,799.8580000000001,4.0,77
실제로 팔의 경계에서 캐비테이션이 일어나는 것을 볼 수 있습니다. ,799.8580000000001,804.8580000000001,5.0,77
이 두번의 꼭지점 문제를 해결해보자면 이렇습니다. ,804.8580000000001,807.8580000000001,3.0,77
"첫번째 부분은 팔이 부하전지를 친 부분이고, ",807.8580000000001,809.8580000000001,2.0,77
두번째 부분은 캐비테이션 거품이 소멸하면서 ,809.8580000000001,812.8580000000001,3.0,77
생긴 충격이라고 생각합니다. ,812.8580000000001,814.8580000000001,2.0,77
갯가제들은 특별한 스프링에 담아둔 ,814.8580000000001,817.8580000000001,3.0,77
힘과 에너지를 사용할 줄 알 뿐만 아니라 ,817.8580000000001,821.8580000000001,4.0,77
유체의 특성 역시 사용하고 있습니다. ,821.8580000000001,825.8580000000001,4.0,77
실제로 그들은 유체의 흐름을 달팽이를 부수는 두번째 힘으로 사용하고 있습니다. ,825.8580000000001,829.8580000000001,4.0,77
"다시 말하자면, 이 녀석들은 두번의 멋진 공격을 하고 있습니다. ",829.8580000000001,835.8580000000001,6.0,77
이 강연을 한 후에 자주 받는 질문이 있습니다. ,835.8580000000001,837.8580000000001,2.0,77
지금 대답하는게 좋겠네요. 그럼 이 동물에게는 무슨 일이 일어날까요? ,837.8580000000001,840.8580000000001,3.0,77
이런 힘들이 달팽이를 부순다면 ,840.8580000000001,843.8580000000001,3.0,77
불쌍한 갯가제의 팔도 부서줘야 합니다. 실제로 그렇습니다. ,843.8580000000001,846.8580000000001,3.0,77
저 부분이 갯가제 팔에서 가격을 하는 부분입니다. ,846.8580000000001,849.8580000000001,3.0,77
점점 닳아지지요. 실제로 그 부분이 완전히 닳아져서 ,849.8580000000001,851.8580000000001,2.0,77
보통 살부분까지 가는 것을 봤습니다. ,851.8580000000001,853.8580000000001,2.0,77
하지만 절지동물로서 편리한 점 중 하나는 언젠가는 ,853.8580000000001,856.8580000000001,3.0,77
탈피를 해야한다점입니다. 실제로 세달정도에 한번씩 ,856.8580000000001,859.8580000000001,3.0,77
갯가제는 탈피를 하고 새 팔을 갖습니다. 그래서 별 문제가 아니죠. ,859.8580000000001,864.8580000000001,5.0,77
이런 문제에 대해서는 굉장히 편리한 방법입니다. ,864.8580000000001,868.8580000000001,4.0,77
괴짜스러운 이야기를 끝내겠습니다. ,868.8580000000001,873.8580000000001,5.0,77
여러분들에게는 이것들이 괴짜처럼 들릴지도 모르겠습니다. ,876.8580000000001,880.8580000000001,4.0,77
"이 안장, 안장 모양의 스프링은 ",881.8580000000001,884.8580000000001,3.0,77
오랫동안 생물학자들에게 알려져왔습니다. ,884.8580000000001,888.8580000000001,4.0,77
스프링이 아닌 시각적인 표시로써요. ,888.8580000000001,892.8580000000001,4.0,77
실제로 많은 구각류 종의 안장 한가운데 ,892.8580000000001,894.8580000000001,2.0,77
눈에 띄는 점이 있습니다. ,894.8580000000001,900.8580000000001,6.0,77
그리고 그들의 스프링에 있는 이런 시각적 표시의 ,900.8580000000001,903.8580000000001,3.0,77
진화적 기원을 찾는 일 역시 흥미로운 일입니다. ,903.8580000000001,909.8580000000001,6.0,77
저는 탈피 현상으로부터 이것에 대한 ,909.8580000000001,911.8580000000001,2.0,77
한가지 설명을 찾을 수 있다고 생각합니다. ,911.8580000000001,913.8580000000001,2.0,77
갯가제들은 그들의 몸이 굉장히 부드러워져서 ,913.8580000000001,916.8580000000001,3.0,77
공격을 할 수 없는 탈피기간에 들어섭니다. ,916.8580000000001,919.8580000000001,3.0,77
그동안 갯가제들은 자기파괴적으로 변합니다. ,919.8580000000001,922.8580000000001,3.0,77
정말입니다. 갯가제들이 공격을 할 수 없는 기간동안 ,922.8580000000001,929.8580000000001,7.0,77
갯가제들은 굉장히 기분이 나쁘고 불쾌해져서 ,929.8580000000001,932.8580000000001,3.0,77
무엇인든 상관없이 눈에 보이는 모든 것들을 공격합니다. ,932.8580000000001,936.8580000000001,4.0,77
갯가제들이 공격을 할 수 없는 기간동안 하는 또다른 동작은 ,936.8580000000001,940.8580000000001,4.0,77
그들의 다리를 휘두르는 것입니다. ,940.8580000000001,943.8580000000001,3.0,77
허세를 부리는 동물의 고전적인 예 중 하나죠. ,943.8580000000001,947.8580000000001,4.0,77
갯가제들이 허풍을 부린다는 것은 굉장히 ,947.8580000000001,949.8580000000001,2.0,77
잘 정립된 사실입니다. 실제로 공격을 할 수는 없지만 그런척 하는 것이죠. ,949.8580000000001,953.8580000000001,4.0,77
저는 안장 중앙의 점이 ,953.8580000000001,955.8580000000001,2.0,77
그들의 공격 능력이나 공격의 정도 ,955.8580000000001,959.8580000000001,4.0,77
탈피 기간에 대한 정보를 전달하는지에 대해 ,959.8580000000001,962.8580000000001,3.0,77
궁금해졌습니다. ,962.8580000000001,965.8580000000001,3.0,77
스프링의 정중앙에 있는 시각적인 구조에 대한 ,965.8580000000001,970.8580000000001,5.0,77
흥미로운 사실이지요. ,970.8580000000001,973.8580000000001,3.0,77
"마지막으로,저와 가장 가까이에서 일한 저의 두 동료 ",973.8580000000001,978.8580000000001,5.0,77
Wyatt Korff와 Roy Caldwell에게 감사를 전합니다. ,978.8580000000001,981.8580000000001,3.0,77
그리고 3년간 제가 과학 연구에만 매진할 수 있도록 해 준 ,981.8580000000001,984.8580000000001,3.0,77
Miller Institue for Basic Research in Science에도 감사를 전합니다. ,984.8580000000001,988.8580000000001,4.0,77
대단히 감사합니다. ,988.8580000000001,991.8580000000001,3.0,77
"전 제 TED 소망에 도달해 가려면, ",24.858,30.858,5.9999999999999964,85
제가 하려고 하는 것과 그들이 하려는 것이 어떻게 맞을 지를 ,30.858,37.858000000000004,7.0,85
전반적인 관점에서 시작하려 해야 한다 생각했죠. ,37.858000000000004,41.858000000000004,4.0,85
모두들 알다시피 우리는 상호의존적인 세계에서 살아가고 있습니다. ,41.858000000000004,46.858000000000004,5.0,85
3가지 주요 사항에서는 불충분하지만요. ,46.858000000000004,52.858000000000004,6.0,85
첫번째는 매우 불균등하다는 겁니다. ,52.858000000000004,55.858000000000004,3.0,85
"세계인구의 절반은 아직도 하루에 2달러보다 적은 돈으로 살아가고 있고, ",55.858000000000004,59.858000000000004,4.0,85
"10억의 인구가 깨끗한 물을 사용하지 못하고, ",59.858000000000004,61.858000000000004,2.0,85
"25억의 인구가 위생 설비를 이용하지 못하고있고, ",61.858000000000004,64.858,3.0000000000000067,85
10억의 인구는 굶주린 채 매일 밤 잠에 들죠. ,64.858,66.858,2.0,85
"매년 사망자의 1/4가 AIDS, TB, 말라리아, 그리고 오염된 물과 ",66.858,71.858,5.0,85
관련된 갖가지 전염병으로 인해 생깁니다. ,71.858,75.858,4.0,85
그 중 80%가 5살 이하지요. ,75.858,78.858,3.0,85
심지어 선진국에서도 이러한 불균등한 성장은 흔하게 볼 수 있습니다. ,78.858,84.85799999999999,6.0,85
미국은 2001년 이후로 5년의 경제 성장 기간을 가져왔고 ,84.85799999999999,89.85799999999999,5.0,85
5년의 직장 내에서의 생산적인 성장이 있었습니다. ,89.85799999999999,92.85799999999999,3.0,85
그러나 월급의 중앙치는 오르지않았고 직장은 있지만 빈민수준을 떨어지는 ,92.85799999999999,96.85799999999999,4.0,85
가정들의 비율은 4%나 올랐습니다. ,96.85799999999999,100.85799999999999,4.0,85
의료보험을 가지고있지 못한 가정의 비율도 4% 상승했고요. ,100.85799999999999,104.85799999999999,4.0,85
그래서 대부분의 사람들에겐 매우 좋은 이 상호의존적인 세계는 ,104.85799999999999,108.85799999999999,4.0,85
-우리가 오늘 저녁을 즐기고 생활하기 위해 여기 북 캘리포니아에 ,108.85799999999999,112.85799999999999,4.0,85
있게해주는 이유죠.- 매우 불공평하다는 거지요. ,112.85799999999999,117.85799999999999,5.0,85
세상은 또한 불안정합니다. ,117.85799999999999,120.85799999999999,3.0,85
"테러의 위험, 대량 파괴 무기, 글로벌적인 질병의 ",120.85799999999999,124.85799999999999,4.0,85
만연과 불과 몇 년 전까지만 해도 없었던 방식으로 우리가 ,124.85799999999999,127.85799999999999,3.0,85
공격받기 쉬워졌다는 느낌 때문에 불안정해졌지요. ,127.85799999999999,134.858,7.0,85
"아마도 가장 중요한 건, 세계가 지속 되기 힘들어졌다는 거죠. ",134.858,138.858,4.0,85
"기후 변화, 자원 고갈과 동식물 종의 멸종 때문에 말입니다. ",138.858,144.858,6.0,85
제가 가지고싶은 손자손녀들과 지금 딸에게 남겨 주고 싶은 ,146.858,150.858,4.0,85
세계를 생각해보면 ,150.858,152.858,2.0,85
"그 세상은 불균등, 불안정, 비지속적인 상호의존에선 멀어지고 ",152.858,159.858,7.0,85
